,day_time,day,year,month,dd,dw,dy,hh,date_id,holiday,op_mode,temp,en_measured,en_sim_t_meas,en_sim_t_sim,err1,err2
0,2022-10-15 00:00:00,15,2022,10,15,6,288,0,20221015,False,1,13.52,0.0,64.47628000000002,102.108,-64.47628000000002,-102.108
1,2022-10-15 01:00:00,15,2022,10,15,6,288,1,20221015,False,1,11.12,0.0,84.66268000000002,99.31,-84.66268000000002,-99.31
2,2022-10-15 02:00:00,15,2022,10,15,6,288,2,20221015,False,1,10.3,0.0,91.5597,98.431,-91.5597,-98.431
3,2022-10-15 03:00:00,15,2022,10,15,6,288,3,20221015,False,1,9.29,0.0,100.05481000000002,105.559,-100.05481000000002,-105.559
4,2022-10-15 04:00:00,15,2022,10,15,6,288,4,20221015,False,1,8.86,0.0,103.67154000000002,108.558,-103.67154000000002,-108.558
5,2022-10-15 05:00:00,15,2022,10,15,6,288,5,20221015,False,1,9.14,0.0,101.31646,110.814,-101.31646,-110.814
6,2022-10-15 06:00:00,15,2022,10,15,6,288,6,20221015,False,1,8.91,0.0,103.25099000000002,110.112,-103.25099000000002,-110.112
7,2022-10-15 07:00:00,15,2022,10,15,6,288,7,20221015,False,1,9.65,0.0,97.02685000000001,107.283,-97.02685000000001,-107.283
8,2022-10-15 08:00:00,15,2022,10,15,6,288,8,20221015,False,2,11.73,0.0,155.16059,176.685,-155.16059,-176.685
9,2022-10-15 09:00:00,15,2022,10,15,6,288,9,20221015,False,2,14.4,0.0,120.9392,142.955,-120.9392,-142.955
10,2022-10-15 10:00:00,15,2022,10,15,6,288,10,20221015,False,2,18.91,0.0,63.13453000000001,118.577,-63.13453000000001,-118.577
11,2022-10-15 11:00:00,15,2022,10,15,6,288,11,20221015,False,2,20.14,0.0,47.36962,103.812,-47.36962,-103.812
12,2022-10-15 12:00:00,15,2022,10,15,6,288,12,20221015,False,2,20.7,0.0,40.19210000000004,100.388,-40.19210000000004,-100.388
13,2022-10-15 13:00:00,15,2022,10,15,6,288,13,20221015,False,2,21.68,0.0,27.631439999999998,95.945,-27.631439999999998,-95.945
14,2022-10-15 14:00:00,15,2022,10,15,6,288,14,20221015,False,2,21.1,0.0,35.06529999999998,90.85,-35.06529999999998,-90.85
15,2022-10-15 15:00:00,15,2022,10,15,6,288,15,20221015,False,2,20.92,0.0,37.372360000000015,90.58,-37.372360000000015,-90.58
16,2022-10-15 16:00:00,15,2022,10,15,6,288,16,20221015,False,2,20.07,0.0,48.26681000000002,97.575,-48.26681000000002,-97.575
17,2022-10-15 17:00:00,15,2022,10,15,6,288,17,20221015,False,2,18.09,0.0,73.64447000000001,112.104,-73.64447000000001,-112.104
18,2022-10-15 18:00:00,15,2022,10,15,6,288,18,20221015,False,2,15.63,0.0,105.17429000000001,132.574,-105.17429000000001,-132.574
19,2022-10-15 19:00:00,15,2022,10,15,6,288,19,20221015,False,1,13.4,0.0,65.48560000000002,70.236,-65.48560000000002,-70.236
20,2022-10-15 20:00:00,15,2022,10,15,6,288,20,20221015,False,1,11.89,0.0,78.18621000000002,70.986,-78.18621000000002,-70.986
21,2022-10-15 21:00:00,15,2022,10,15,6,288,21,20221015,False,1,10.89,0.0,86.59721000000002,73.107,-86.59721000000002,-73.107
22,2022-10-15 22:00:00,15,2022,10,15,6,288,22,20221015,False,1,10.15,0.0,92.82135000000001,76.326,-92.82135000000001,-76.326
23,2022-10-15 23:00:00,15,2022,10,15,6,288,23,20221015,False,1,9.71,0.0,96.52219000000001,77.568,-96.52219000000001,-77.568
24,2022-10-16 00:00:00,16,2022,10,16,7,289,0,20221016,False,1,9.28,0.0,100.13892000000003,78.1,-100.13892000000003,-78.1
25,2022-10-16 01:00:00,16,2022,10,16,7,289,1,20221016,False,1,8.7,0.0,105.01730000000002,79.068,-105.01730000000002,-79.068
26,2022-10-16 02:00:00,16,2022,10,16,7,289,2,20221016,False,1,8.08,0.0,110.23212000000001,80.734,-110.23212000000001,-80.734
27,2022-10-16 03:00:00,16,2022,10,16,7,289,3,20221016,False,1,7.7,0.0,113.42830000000001,81.783,-113.42830000000001,-81.783
28,2022-10-16 04:00:00,16,2022,10,16,7,289,4,20221016,False,1,8.06,0.0,110.40034000000001,83.395,-110.40034000000001,-83.395
29,2022-10-16 05:00:00,16,2022,10,16,7,289,5,20221016,False,1,9.09,0.0,101.73701000000001,83.822,-101.73701000000001,-83.822
30,2022-10-16 06:00:00,16,2022,10,16,7,289,6,20221016,False,1,9.37,0.0,99.38193000000003,87.147,-99.38193000000003,-87.147
31,2022-10-16 07:00:00,16,2022,10,16,7,289,7,20221016,False,1,8.79,0.0,104.26031000000002,84.677,-104.26031000000002,-84.677
32,2022-10-16 08:00:00,16,2022,10,16,7,289,8,20221016,False,2,10.28,0.0,173.74524000000002,155.991,-173.74524000000002,-155.991
33,2022-10-16 09:00:00,16,2022,10,16,7,289,9,20221016,False,2,13.93,0.0,126.96319000000003,137.594,-126.96319000000003,-137.594
34,2022-10-16 10:00:00,16,2022,10,16,7,289,10,20221016,False,2,18.8,0.0,64.5444,122.255,-64.5444,-122.255
35,2022-10-16 11:00:00,16,2022,10,16,7,289,11,20221016,False,2,21.04,0.0,35.83432000000005,106.752,-35.83432000000005,-106.752
36,2022-10-16 12:00:00,16,2022,10,16,7,289,12,20221016,False,2,21.61,0.0,28.52863000000002,93.188,-28.52863000000002,-93.188
37,2022-10-16 13:00:00,16,2022,10,16,7,289,13,20221016,False,2,22.17,0.0,21.351110000000006,84.324,-21.351110000000006,-84.324
38,2022-10-16 14:00:00,16,2022,10,16,7,289,14,20221016,False,2,22.51,0.0,16.993330000000014,92.105,-16.993330000000014,-92.105
39,2022-10-16 15:00:00,16,2022,10,16,7,289,15,20221016,False,2,21.76,0.0,26.60608000000002,97.049,-26.60608000000002,-97.049
40,2022-10-16 16:00:00,16,2022,10,16,7,289,16,20221016,False,2,20.53,0.0,42.370990000000006,105.298,-42.370990000000006,-105.298
41,2022-10-16 17:00:00,16,2022,10,16,7,289,17,20221016,False,2,19.06,0.0,61.21198000000004,116.56,-61.21198000000004,-116.56
42,2022-10-16 18:00:00,16,2022,10,16,7,289,18,20221016,False,2,15.46,0.0,107.35318000000001,136.382,-107.35318000000001,-136.382
43,2022-10-16 19:00:00,16,2022,10,16,7,289,19,20221016,False,1,13.16,0.0,67.50424000000001,76.326,-67.50424000000001,-76.326
44,2022-10-16 20:00:00,16,2022,10,16,7,289,20,20221016,False,1,12.01,0.0,77.17689000000001,82.894,-77.17689000000001,-82.894
45,2022-10-16 21:00:00,16,2022,10,16,7,289,21,20221016,False,1,11.1,0.0,84.83090000000001,86.901,-84.83090000000001,-86.901
46,2022-10-16 22:00:00,16,2022,10,16,7,289,22,20221016,False,1,10.54,0.0,89.54106000000003,89.203,-89.54106000000003,-89.203
47,2022-10-16 23:00:00,16,2022,10,16,7,289,23,20221016,False,1,10.0,0.0,94.08300000000001,92.351,-94.08300000000001,-92.351
48,2022-10-17 00:00:00,17,2022,10,17,1,290,0,20221017,False,3,9.55,0.0,101.64259999999999,97.563,-101.64259999999999,-97.563
49,2022-10-17 01:00:00,17,2022,10,17,1,290,1,20221017,False,3,8.85,0.0,106.38019999999999,98.491,-106.38019999999999,-98.491
50,2022-10-17 02:00:00,17,2022,10,17,1,290,2,20221017,False,3,8.22,0.0,110.64403999999999,98.031,-110.64403999999999,-98.031
51,2022-10-17 03:00:00,17,2022,10,17,1,290,3,20221017,False,3,8.01,0.0,112.06531999999999,101.752,-112.06531999999999,-101.752
52,2022-10-17 04:00:00,17,2022,10,17,1,290,4,20221017,False,3,8.87,0.0,106.24484,103.218,-106.24484,-103.218
53,2022-10-17 05:00:00,17,2022,10,17,1,290,5,20221017,False,3,8.9,0.0,106.0418,103.301,-106.0418,-103.301
54,2022-10-17 06:00:00,17,2022,10,17,1,290,6,20221017,False,3,8.47,0.0,108.95203999999998,102.523,-108.95203999999998,-102.523
55,2022-10-17 07:00:00,17,2022,10,17,1,290,7,20221017,False,6,7.46,0.0,714.9707599999999,654.133,-714.9707599999999,-654.133
56,2022-10-17 08:00:00,17,2022,10,17,1,290,8,20221017,False,4,9.58,0.0,544.5582199999999,503.211,-544.5582199999999,-503.211
57,2022-10-17 09:00:00,17,2022,10,17,1,290,9,20221017,False,4,16.34,0.0,281.99306,417.007,-281.99306,-417.007
58,2022-10-17 10:00:00,17,2022,10,17,1,290,10,20221017,False,4,21.98,0.0,62.92981999999995,326.155,-62.92981999999995,-326.155
59,2022-10-17 11:00:00,17,2022,10,17,1,290,11,20221017,False,4,22.7,0.0,34.96429999999998,275.921,-34.96429999999998,-275.921
60,2022-10-17 12:00:00,17,2022,10,17,1,290,12,20221017,False,4,22.94,0.0,25.642459999999915,233.255,-25.642459999999915,-233.255
61,2022-10-17 13:00:00,17,2022,10,17,1,290,13,20221017,False,4,23.45,201.5,5.833549999999946,200.833,195.66645000000005,0.6670000000000016
62,2022-10-17 14:00:00,17,2022,10,17,1,290,14,20221017,False,4,23.56,364.5,1.5610400000000482,190.31,362.93895999999995,174.19
63,2022-10-17 15:00:00,17,2022,10,17,1,290,15,20221017,False,4,22.4,230.0,46.61659999999995,192.731,183.38340000000005,37.269000000000005
64,2022-10-17 16:00:00,17,2022,10,17,1,290,16,20221017,False,4,21.31,205.5,88.95329000000004,247.305,116.54670999999996,-41.80500000000001
65,2022-10-17 17:00:00,17,2022,10,17,1,290,17,20221017,False,4,19.75,138.0,149.5452499999999,297.462,-11.545249999999896,-159.462
66,2022-10-17 18:00:00,17,2022,10,17,1,290,18,20221017,False,5,15.87,57.0,86.55432,103.711,-29.554320000000004,-46.711
67,2022-10-17 19:00:00,17,2022,10,17,1,290,19,20221017,False,5,13.54,56.5,103.01344,117.513,-46.51344,-61.013000000000005
68,2022-10-17 20:00:00,17,2022,10,17,1,290,20,20221017,False,5,12.31,52.0,111.70215999999999,123.581,-59.70215999999999,-71.581
69,2022-10-17 21:00:00,17,2022,10,17,1,290,21,20221017,False,3,11.2,51.0,90.4754,95.612,-39.47539999999999,-44.611999999999995
70,2022-10-17 22:00:00,17,2022,10,17,1,290,22,20221017,False,3,10.82,50.5,93.04723999999999,98.099,-42.54723999999999,-47.599000000000004
71,2022-10-17 23:00:00,17,2022,10,17,1,290,23,20221017,False,3,10.22,53.0,97.10803999999999,98.989,-44.10803999999999,-45.989000000000004
72,2022-10-18 00:00:00,18,2022,10,18,2,291,0,20221018,False,3,9.16,52.0,104.28211999999999,102.222,-52.28211999999999,-50.221999999999994
73,2022-10-18 01:00:00,18,2022,10,18,2,291,1,20221018,False,3,8.34,50.5,109.83187999999998,104.966,-59.331879999999984,-54.465999999999994
74,2022-10-18 02:00:00,18,2022,10,18,2,291,2,20221018,False,3,8.24,52.5,110.50867999999998,104.088,-58.008679999999984,-51.587999999999994
75,2022-10-18 03:00:00,18,2022,10,18,2,291,3,20221018,False,3,7.53,60.0,115.31395999999998,101.653,-55.31395999999998,-41.653000000000006
76,2022-10-18 04:00:00,18,2022,10,18,2,291,4,20221018,False,3,7.4,66.5,116.19379999999998,98.014,-49.69379999999998,-31.513999999999996
77,2022-10-18 05:00:00,18,2022,10,18,2,291,5,20221018,False,3,7.38,71.0,116.32915999999999,102.512,-45.32915999999999,-31.512
78,2022-10-18 06:00:00,18,2022,10,18,2,291,6,20221018,False,3,6.73,70.5,120.72835999999998,100.35,-50.22835999999998,-29.849999999999994
79,2022-10-18 07:00:00,18,2022,10,18,2,291,7,20221018,False,6,6.52,68.5,744.4811199999999,645.134,-675.9811199999999,-576.634
80,2022-10-18 08:00:00,18,2022,10,18,2,291,8,20221018,False,4,9.41,62.0,551.16119,514.627,-489.16119000000003,-452.62699999999995
81,2022-10-18 09:00:00,18,2022,10,18,2,291,9,20221018,False,4,15.61,61.0,310.34699,383.614,-249.34699,-322.614
82,2022-10-18 10:00:00,18,2022,10,18,2,291,10,20221018,False,4,21.11,56.5,96.72149000000002,296.934,-40.22149000000002,-240.43400000000003
83,2022-10-18 11:00:00,18,2022,10,18,2,291,11,20221018,False,4,21.87,62.0,67.20232999999996,260.895,-5.202329999999961,-198.89499999999998
84,2022-10-18 12:00:00,18,2022,10,18,2,291,12,20221018,False,4,22.41,61.5,46.22818999999993,215.352,15.271810000000073,-153.852
85,2022-10-18 13:00:00,18,2022,10,18,2,291,13,20221018,False,4,23.05,58.5,21.369949999999903,205.035,37.1300500000001,-146.535
86,2022-10-18 14:00:00,18,2022,10,18,2,291,14,20221018,False,4,23.16,59.0,17.097439999999892,197.652,41.90256000000011,-138.652
87,2022-10-18 15:00:00,18,2022,10,18,2,291,15,20221018,False,4,22.85,59.0,29.138149999999882,205.975,29.861850000000118,-146.975
88,2022-10-18 16:00:00,18,2022,10,18,2,291,16,20221018,False,4,22.17,62.5,55.55002999999988,245.144,6.949970000000121,-182.644
89,2022-10-18 17:00:00,18,2022,10,18,2,291,17,20221018,False,4,19.6,61.0,155.37139999999988,300.411,-94.37139999999988,-239.411
90,2022-10-18 18:00:00,18,2022,10,18,2,291,18,20221018,False,5,16.36,61.5,83.09296,104.373,-21.592960000000005,-42.873000000000005
91,2022-10-18 19:00:00,18,2022,10,18,2,291,19,20221018,False,5,14.31,60.0,97.57415999999999,108.575,-37.57415999999999,-48.575
92,2022-10-18 20:00:00,18,2022,10,18,2,291,20,20221018,False,5,13.05,55.5,106.47479999999999,110.936,-50.97479999999999,-55.43600000000001
93,2022-10-18 21:00:00,18,2022,10,18,2,291,21,20221018,False,3,12.33,59.0,82.82755999999999,85.214,-23.82755999999999,-26.214
94,2022-10-18 22:00:00,18,2022,10,18,2,291,22,20221018,False,3,12.61,63.0,80.93252,87.897,-17.932519999999997,-24.897000000000006
95,2022-10-18 23:00:00,18,2022,10,18,2,291,23,20221018,False,3,11.75,62.0,86.75299999999999,91.676,-24.752999999999986,-29.676000000000002
96,2022-10-19 00:00:00,19,2022,10,19,3,292,0,20221019,False,3,11.34,58.5,89.52788,92.878,-31.027879999999996,-34.378
97,2022-10-19 01:00:00,19,2022,10,19,3,292,1,20221019,False,3,11.73,56.0,86.88835999999999,95.205,-30.88835999999999,-39.205
98,2022-10-19 02:00:00,19,2022,10,19,3,292,2,20221019,False,3,11.58,56.0,87.90355999999998,96.831,-31.903559999999985,-40.831
99,2022-10-19 03:00:00,19,2022,10,19,3,292,3,20221019,False,3,10.85,63.0,92.84419999999999,98.647,-29.844199999999987,-35.647000000000006
100,2022-10-19 04:00:00,19,2022,10,19,3,292,4,20221019,False,3,10.82,63.0,93.04723999999999,101.072,-30.047239999999988,-38.072
101,2022-10-19 05:00:00,19,2022,10,19,3,292,5,20221019,False,3,11.47,61.0,88.64803999999998,102.594,-27.64803999999998,-41.593999999999994
102,2022-10-19 06:00:00,19,2022,10,19,3,292,6,20221019,False,3,12.93,57.5,78.76675999999999,106.188,-21.26675999999999,-48.688
103,2022-10-19 07:00:00,19,2022,10,19,3,292,7,20221019,False,6,13.63,59.0,521.26978,681.438,-462.26977999999997,-622.438
104,2022-10-19 08:00:00,19,2022,10,19,3,292,8,20221019,False,4,16.01,63.0,294.81058999999993,514.508,-231.81058999999993,-451.50800000000004
105,2022-10-19 09:00:00,19,2022,10,19,3,292,9,20221019,False,4,20.26,62.5,129.73633999999993,360.214,-67.23633999999993,-297.714
106,2022-10-19 10:00:00,19,2022,10,19,3,292,10,20221019,False,4,23.81,52.0,0.0,254.657,52.0,-202.657
107,2022-10-19 11:00:00,19,2022,10,19,3,292,11,20221019,False,4,24.86,55.5,0.0,195.007,55.5,-139.507
108,2022-10-19 12:00:00,19,2022,10,19,3,292,12,20221019,False,4,26.4,3.0,0.0,195.269,3.0,-192.269
109,2022-10-19 13:00:00,19,2022,10,19,3,292,13,20221019,False,4,27.29,0.0,0.0,155.827,0.0,-155.827
110,2022-10-19 14:00:00,19,2022,10,19,3,292,14,20221019,False,4,27.05,0.0,0.0,166.392,0.0,-166.392
111,2022-10-19 15:00:00,19,2022,10,19,3,292,15,20221019,False,4,26.45,0.0,0.0,180.662,0.0,-180.662
112,2022-10-19 16:00:00,19,2022,10,19,3,292,16,20221019,False,4,25.07,0.0,0.0,217.305,0.0,-217.305
113,2022-10-19 17:00:00,19,2022,10,19,3,292,17,20221019,False,4,22.44,0.0,45.06295999999986,274.46,-45.06295999999986,-274.46
114,2022-10-19 18:00:00,19,2022,10,19,3,292,18,20221019,False,5,18.87,0.0,65.36231999999998,98.703,-65.36231999999998,-98.703
115,2022-10-19 19:00:00,19,2022,10,19,3,292,19,20221019,False,5,16.99,0.0,78.64264,108.56,-78.64264,-108.56
116,2022-10-19 20:00:00,19,2022,10,19,3,292,20,20221019,False,5,17.32,0.0,76.31151999999999,114.605,-76.31151999999999,-114.605
117,2022-10-19 21:00:00,19,2022,10,19,3,292,21,20221019,False,3,17.37,0.0,48.71683999999999,89.928,-48.71683999999999,-89.928
118,2022-10-19 22:00:00,19,2022,10,19,3,292,22,20221019,False,3,17.13,0.0,50.34116,94.852,-50.34116,-94.852
119,2022-10-19 23:00:00,19,2022,10,19,3,292,23,20221019,False,3,16.38,0.0,55.417159999999996,97.106,-55.417159999999996,-97.106
120,2022-10-20 00:00:00,20,2022,10,20,4,293,0,20221020,False,3,15.86,0.0,58.93651999999999,97.957,-58.93651999999999,-97.957
121,2022-10-20 01:00:00,20,2022,10,20,4,293,1,20221020,False,3,15.41,0.0,61.982119999999995,99.3,-61.982119999999995,-99.3
122,2022-10-20 02:00:00,20,2022,10,20,4,293,2,20221020,False,3,15.14,0.0,63.80947999999998,102.047,-63.80947999999998,-102.047
123,2022-10-20 03:00:00,20,2022,10,20,4,293,3,20221020,False,3,15.73,0.0,59.81635999999999,104.252,-59.81635999999999,-104.252
124,2022-10-20 04:00:00,20,2022,10,20,4,293,4,20221020,False,3,15.46,0.0,61.64371999999999,107.854,-61.64371999999999,-107.854
125,2022-10-20 05:00:00,20,2022,10,20,4,293,5,20221020,False,3,15.12,0.0,63.94484,109.911,-63.94484,-109.911
126,2022-10-20 06:00:00,20,2022,10,20,4,293,6,20221020,False,3,14.89,0.0,65.50147999999999,112.348,-65.50147999999999,-112.348
127,2022-10-20 07:00:00,20,2022,10,20,4,293,7,20221020,False,6,14.12,0.0,505.88672,704.889,-505.88672,-704.889
128,2022-10-20 08:00:00,20,2022,10,20,4,293,8,20221020,False,4,14.49,0.0,353.84890999999993,544.501,-353.84890999999993,-544.501
129,2022-10-20 09:00:00,20,2022,10,20,4,293,9,20221020,False,4,16.47,0.0,276.94372999999996,392.726,-276.94372999999996,-392.726
130,2022-10-20 10:00:00,20,2022,10,20,4,293,10,20221020,False,4,18.37,0.0,203.14582999999993,260.426,-203.14582999999993,-260.426
131,2022-10-20 11:00:00,20,2022,10,20,4,293,11,20221020,False,4,20.05,1.5,137.89294999999993,221.652,-136.39294999999993,-220.152
132,2022-10-20 12:00:00,20,2022,10,20,4,293,12,20221020,False,4,21.11,0.0,96.72149000000002,177.397,-96.72149000000002,-177.397
133,2022-10-20 13:00:00,20,2022,10,20,4,293,13,20221020,False,4,22.74,0.0,33.41066000000001,196.385,-33.41066000000001,-196.385
134,2022-10-20 14:00:00,20,2022,10,20,4,293,14,20221020,False,4,23.41,0.0,7.387189999999919,196.222,-7.387189999999919,-196.222
135,2022-10-20 15:00:00,20,2022,10,20,4,293,15,20221020,False,4,23.5,0.0,3.891499999999951,211.512,-3.891499999999951,-211.512
136,2022-10-20 16:00:00,20,2022,10,20,4,293,16,20221020,False,4,20.81,0.0,108.37378999999999,239.796,-108.37378999999999,-239.796
137,2022-10-20 17:00:00,20,2022,10,20,4,293,17,20221020,False,4,18.51,0.0,197.70808999999986,285.331,-197.70808999999986,-285.331
138,2022-10-20 18:00:00,20,2022,10,20,4,293,18,20221020,False,5,15.93,0.0,86.13047999999999,97.455,-86.13047999999999,-97.455
139,2022-10-20 19:00:00,20,2022,10,20,4,293,19,20221020,False,5,14.12,0.0,98.91632,105.326,-98.91632,-105.326
140,2022-10-20 20:00:00,20,2022,10,20,4,293,20,20221020,False,5,12.57,0.0,109.86551999999999,111.399,-109.86551999999999,-111.399
141,2022-10-20 21:00:00,20,2022,10,20,4,293,21,20221020,False,3,11.41,0.0,89.05411999999998,84.716,-89.05411999999998,-84.716
142,2022-10-20 22:00:00,20,2022,10,20,4,293,22,20221020,False,3,10.82,0.0,93.04723999999999,84.61,-93.04723999999999,-84.61
143,2022-10-20 23:00:00,20,2022,10,20,4,293,23,20221020,False,3,10.37,0.0,96.09284,88.487,-96.09284,-88.487
144,2022-10-21 00:00:00,21,2022,10,21,5,294,0,20221021,False,3,9.93,0.0,99.07075999999999,89.467,-99.07075999999999,-89.467
145,2022-10-21 01:00:00,21,2022,10,21,5,294,1,20221021,False,3,9.78,0.0,100.08596,89.158,-100.08596,-89.158
146,2022-10-21 02:00:00,21,2022,10,21,5,294,2,20221021,False,3,9.52,0.0,101.84563999999999,90.045,-101.84563999999999,-90.045
147,2022-10-21 03:00:00,21,2022,10,21,5,294,3,20221021,False,3,9.54,0.0,101.71028,89.991,-101.71028,-89.991
148,2022-10-21 04:00:00,21,2022,10,21,5,294,4,20221021,False,3,9.53,0.0,101.77796,88.031,-101.77796,-88.031
149,2022-10-21 05:00:00,21,2022,10,21,5,294,5,20221021,False,3,9.21,0.0,103.94371999999998,85.699,-103.94371999999998,-85.699
150,2022-10-21 06:00:00,21,2022,10,21,5,294,6,20221021,False,3,9.05,0.0,105.02659999999997,84.681,-105.02659999999997,-84.681
151,2022-10-21 07:00:00,21,2022,10,21,5,294,7,20221021,False,6,8.72,0.0,675.41432,564.568,-675.41432,-564.568
152,2022-10-21 08:00:00,21,2022,10,21,5,294,8,20221021,False,4,9.72,0.5,539.1204799999999,421.805,-538.6204799999999,-421.305
153,2022-10-21 09:00:00,21,2022,10,21,5,294,9,20221021,False,4,13.81,0.0,380.26078999999993,375.885,-380.26078999999993,-375.885
154,2022-10-21 10:00:00,21,2022,10,21,5,294,10,20221021,False,4,17.31,0.0,244.31728999999996,313.589,-244.31728999999996,-313.589
155,2022-10-21 11:00:00,21,2022,10,21,5,294,11,20221021,False,4,19.0,0.0,178.67599999999993,281.025,-178.67599999999993,-281.025
156,2022-10-21 12:00:00,21,2022,10,21,5,294,12,20221021,False,4,20.45,0.0,122.35654999999997,281.625,-122.35654999999997,-281.625
157,2022-10-21 13:00:00,21,2022,10,21,5,294,13,20221021,False,4,20.11,0.0,135.56249000000003,282.006,-135.56249000000003,-282.006
158,2022-10-21 14:00:00,21,2022,10,21,5,294,14,20221021,False,4,19.56,0.0,156.92503999999997,312.615,-156.92503999999997,-312.615
159,2022-10-21 15:00:00,21,2022,10,21,5,294,15,20221021,False,4,18.53,0.0,196.93126999999993,315.052,-196.93126999999993,-315.052
160,2022-10-21 16:00:00,21,2022,10,21,5,294,16,20221021,False,4,17.79,0.0,225.67360999999994,325.293,-225.67360999999994,-325.293
161,2022-10-21 17:00:00,21,2022,10,21,5,294,17,20221021,False,4,17.35,0.0,242.76364999999987,357.363,-242.76364999999987,-357.363
162,2022-10-21 18:00:00,21,2022,10,21,5,294,18,20221021,False,5,16.64,0.0,81.11504,106.012,-81.11504,-106.012
163,2022-10-21 19:00:00,21,2022,10,21,5,294,19,20221021,False,5,16.37,0.0,83.02232,112.172,-83.02232,-112.172
164,2022-10-21 20:00:00,21,2022,10,21,5,294,20,20221021,False,5,16.3,0.0,83.51679999999999,112.504,-83.51679999999999,-112.504
165,2022-10-21 21:00:00,21,2022,10,21,5,294,21,20221021,False,3,16.28,0.0,56.09395999999998,84.154,-56.09395999999998,-84.154
166,2022-10-21 22:00:00,21,2022,10,21,5,294,22,20221021,False,3,16.36,0.0,55.55251999999999,85.961,-55.55251999999999,-85.961
167,2022-10-21 23:00:00,21,2022,10,21,5,294,23,20221021,False,3,16.61,0.0,53.860519999999994,84.686,-53.860519999999994,-84.686
168,2022-10-22 00:00:00,22,2022,10,22,6,295,0,20221022,False,1,16.53,0.0,39.15917000000002,78.38,-39.15917000000002,-78.38
169,2022-10-22 01:00:00,22,2022,10,22,6,295,1,20221022,False,1,16.19,0.0,42.018910000000005,80.07,-42.018910000000005,-80.07
170,2022-10-22 02:00:00,22,2022,10,22,6,295,2,20221022,False,1,16.07,0.0,43.02823000000001,80.417,-43.02823000000001,-80.417
171,2022-10-22 03:00:00,22,2022,10,22,6,295,3,20221022,False,1,16.08,0.0,42.94412000000003,80.718,-42.94412000000003,-80.718
172,2022-10-22 04:00:00,22,2022,10,22,6,295,4,20221022,False,1,16.69,0.0,37.813410000000005,80.647,-37.813410000000005,-80.647
173,2022-10-22 05:00:00,22,2022,10,22,6,295,5,20221022,False,1,17.19,0.0,33.607910000000004,83.105,-33.607910000000004,-83.105
174,2022-10-22 06:00:00,22,2022,10,22,6,295,6,20221022,False,1,16.97,0.0,35.45833000000002,83.209,-35.45833000000002,-83.209
175,2022-10-22 07:00:00,22,2022,10,22,6,295,7,20221022,False,1,17.11,0.0,34.280790000000025,84.36,-34.280790000000025,-84.36
176,2022-10-22 08:00:00,22,2022,10,22,6,295,8,20221022,False,2,17.27,0.0,84.15441000000001,152.574,-84.15441000000001,-152.574
177,2022-10-22 09:00:00,22,2022,10,22,6,295,9,20221022,False,2,17.41,0.0,82.36003000000002,123.228,-82.36003000000002,-123.228
178,2022-10-22 10:00:00,22,2022,10,22,6,295,10,20221022,False,2,17.46,0.0,81.71918,87.3,-81.71918,-87.3
179,2022-10-22 11:00:00,22,2022,10,22,6,295,11,20221022,False,2,18.1,0.0,73.5163,77.311,-73.5163,-77.311
180,2022-10-22 12:00:00,22,2022,10,22,6,295,12,20221022,False,2,18.58,0.0,67.36414000000005,74.158,-67.36414000000005,-74.158
181,2022-10-22 13:00:00,22,2022,10,22,6,295,13,20221022,False,2,18.61,0.0,66.97963000000001,69.116,-66.97963000000001,-69.116
182,2022-10-22 14:00:00,22,2022,10,22,6,295,14,20221022,False,2,18.66,0.0,66.33878000000001,68.249,-66.33878000000001,-68.249
183,2022-10-22 15:00:00,22,2022,10,22,6,295,15,20221022,False,2,17.25,0.0,84.41075000000001,71.1,-84.41075000000001,-71.1
184,2022-10-22 16:00:00,22,2022,10,22,6,295,16,20221022,False,2,16.98,0.0,87.87134,78.375,-87.87134,-78.375
185,2022-10-22 17:00:00,22,2022,10,22,6,295,17,20221022,False,2,17.05,0.0,86.97415000000001,90.83,-86.97415000000001,-90.83
186,2022-10-22 18:00:00,22,2022,10,22,6,295,18,20221022,False,2,17.18,0.0,85.30794000000003,116.84,-85.30794000000003,-116.84
187,2022-10-22 19:00:00,22,2022,10,22,6,295,19,20221022,False,1,17.12,0.0,34.196680000000015,60.669,-34.196680000000015,-60.669
188,2022-10-22 20:00:00,22,2022,10,22,6,295,20,20221022,False,1,16.38,0.0,40.42082000000002,65.76,-40.42082000000002,-65.76
189,2022-10-22 21:00:00,22,2022,10,22,6,295,21,20221022,False,1,14.75,0.0,54.13075000000002,69.546,-54.13075000000002,-69.546
190,2022-10-22 22:00:00,22,2022,10,22,6,295,22,20221022,False,1,14.05,0.0,60.018450000000016,74.061,-60.018450000000016,-74.061
191,2022-10-22 23:00:00,22,2022,10,22,6,295,23,20221022,False,1,13.42,0.0,65.31738000000001,75.967,-65.31738000000001,-75.967
192,2022-10-23 00:00:00,23,2022,10,23,7,296,0,20221023,False,1,13.39,0.0,65.56971000000001,78.193,-65.56971000000001,-78.193
193,2022-10-23 01:00:00,23,2022,10,23,7,296,1,20221023,False,1,13.54,0.0,64.30806000000003,81.216,-64.30806000000003,-81.216
194,2022-10-23 02:00:00,23,2022,10,23,7,296,2,20221023,False,1,14.54,0.0,55.897060000000025,85.285,-55.897060000000025,-85.285
