,date_id,day_time,day,year,month,dd,dw,dy,hh,holiday,op_mode
0,20221015,2022-10-15 00:00:00,15,2022,10,15,6,288,0,False,4
1,20221015,2022-10-15 01:00:00,15,2022,10,15,6,288,1,False,4
2,20221015,2022-10-15 02:00:00,15,2022,10,15,6,288,2,False,4
3,20221015,2022-10-15 03:00:00,15,2022,10,15,6,288,3,False,4
4,20221015,2022-10-15 04:00:00,15,2022,10,15,6,288,4,False,4
5,20221015,2022-10-15 05:00:00,15,2022,10,15,6,288,5,False,4
6,20221015,2022-10-15 06:00:00,15,2022,10,15,6,288,6,False,4
7,20221015,2022-10-15 07:00:00,15,2022,10,15,6,288,7,False,3
8,20221015,2022-10-15 08:00:00,15,2022,10,15,6,288,8,False,3
9,20221015,2022-10-15 09:00:00,15,2022,10,15,6,288,9,False,3
10,20221015,2022-10-15 10:00:00,15,2022,10,15,6,288,10,False,3
11,20221015,2022-10-15 11:00:00,15,2022,10,15,6,288,11,False,3
12,20221015,2022-10-15 12:00:00,15,2022,10,15,6,288,12,False,3
13,20221015,2022-10-15 13:00:00,15,2022,10,15,6,288,13,False,3
14,20221015,2022-10-15 14:00:00,15,2022,10,15,6,288,14,False,3
15,20221015,2022-10-15 15:00:00,15,2022,10,15,6,288,15,False,3
16,20221015,2022-10-15 16:00:00,15,2022,10,15,6,288,16,False,3
17,20221015,2022-10-15 17:00:00,15,2022,10,15,6,288,17,False,3
18,20221015,2022-10-15 18:00:00,15,2022,10,15,6,288,18,False,3
19,20221015,2022-10-15 19:00:00,15,2022,10,15,6,288,19,False,4
20,20221015,2022-10-15 20:00:00,15,2022,10,15,6,288,20,False,4
21,20221015,2022-10-15 21:00:00,15,2022,10,15,6,288,21,False,4
22,20221015,2022-10-15 22:00:00,15,2022,10,15,6,288,22,False,4
23,20221015,2022-10-15 23:00:00,15,2022,10,15,6,288,23,False,4
24,20221016,2022-10-16 00:00:00,16,2022,10,16,7,289,0,False,4
25,20221016,2022-10-16 01:00:00,16,2022,10,16,7,289,1,False,4
26,20221016,2022-10-16 02:00:00,16,2022,10,16,7,289,2,False,4
27,20221016,2022-10-16 03:00:00,16,2022,10,16,7,289,3,False,4
28,20221016,2022-10-16 04:00:00,16,2022,10,16,7,289,4,False,4
29,20221016,2022-10-16 05:00:00,16,2022,10,16,7,289,5,False,4
30,20221016,2022-10-16 06:00:00,16,2022,10,16,7,289,6,False,4
31,20221016,2022-10-16 07:00:00,16,2022,10,16,7,289,7,False,3
32,20221016,2022-10-16 08:00:00,16,2022,10,16,7,289,8,False,3
33,20221016,2022-10-16 09:00:00,16,2022,10,16,7,289,9,False,3
34,20221016,2022-10-16 10:00:00,16,2022,10,16,7,289,10,False,3
35,20221016,2022-10-16 11:00:00,16,2022,10,16,7,289,11,False,3
36,20221016,2022-10-16 12:00:00,16,2022,10,16,7,289,12,False,3
37,20221016,2022-10-16 13:00:00,16,2022,10,16,7,289,13,False,3
38,20221016,2022-10-16 14:00:00,16,2022,10,16,7,289,14,False,3
39,20221016,2022-10-16 15:00:00,16,2022,10,16,7,289,15,False,3
40,20221016,2022-10-16 16:00:00,16,2022,10,16,7,289,16,False,3
41,20221016,2022-10-16 17:00:00,16,2022,10,16,7,289,17,False,3
42,20221016,2022-10-16 18:00:00,16,2022,10,16,7,289,18,False,3
43,20221016,2022-10-16 19:00:00,16,2022,10,16,7,289,19,False,4
44,20221016,2022-10-16 20:00:00,16,2022,10,16,7,289,20,False,4
45,20221016,2022-10-16 21:00:00,16,2022,10,16,7,289,21,False,4
46,20221016,2022-10-16 22:00:00,16,2022,10,16,7,289,22,False,4
47,20221016,2022-10-16 23:00:00,16,2022,10,16,7,289,23,False,4
48,20221017,2022-10-17 00:00:00,17,2022,10,17,1,290,0,False,2
49,20221017,2022-10-17 01:00:00,17,2022,10,17,1,290,1,False,2
50,20221017,2022-10-17 02:00:00,17,2022,10,17,1,290,2,False,2
51,20221017,2022-10-17 03:00:00,17,2022,10,17,1,290,3,False,2
52,20221017,2022-10-17 04:00:00,17,2022,10,17,1,290,4,False,2
53,20221017,2022-10-17 05:00:00,17,2022,10,17,1,290,5,False,2
54,20221017,2022-10-17 06:00:00,17,2022,10,17,1,290,6,False,2
55,20221017,2022-10-17 07:00:00,17,2022,10,17,1,290,7,False,1
56,20221017,2022-10-17 08:00:00,17,2022,10,17,1,290,8,False,1
57,20221017,2022-10-17 09:00:00,17,2022,10,17,1,290,9,False,1
58,20221017,2022-10-17 10:00:00,17,2022,10,17,1,290,10,False,1
59,20221017,2022-10-17 11:00:00,17,2022,10,17,1,290,11,False,1
60,20221017,2022-10-17 12:00:00,17,2022,10,17,1,290,12,False,1
61,20221017,2022-10-17 13:00:00,17,2022,10,17,1,290,13,False,1
62,20221017,2022-10-17 14:00:00,17,2022,10,17,1,290,14,False,1
63,20221017,2022-10-17 15:00:00,17,2022,10,17,1,290,15,False,1
64,20221017,2022-10-17 16:00:00,17,2022,10,17,1,290,16,False,1
65,20221017,2022-10-17 17:00:00,17,2022,10,17,1,290,17,False,1
66,20221017,2022-10-17 18:00:00,17,2022,10,17,1,290,18,False,1
67,20221017,2022-10-17 19:00:00,17,2022,10,17,1,290,19,False,2
68,20221017,2022-10-17 20:00:00,17,2022,10,17,1,290,20,False,2
69,20221017,2022-10-17 21:00:00,17,2022,10,17,1,290,21,False,2
70,20221017,2022-10-17 22:00:00,17,2022,10,17,1,290,22,False,2
71,20221017,2022-10-17 23:00:00,17,2022,10,17,1,290,23,False,2
72,20221018,2022-10-18 00:00:00,18,2022,10,18,2,291,0,False,2
73,20221018,2022-10-18 01:00:00,18,2022,10,18,2,291,1,False,2
74,20221018,2022-10-18 02:00:00,18,2022,10,18,2,291,2,False,2
75,20221018,2022-10-18 03:00:00,18,2022,10,18,2,291,3,False,2
76,20221018,2022-10-18 04:00:00,18,2022,10,18,2,291,4,False,2
77,20221018,2022-10-18 05:00:00,18,2022,10,18,2,291,5,False,2
78,20221018,2022-10-18 06:00:00,18,2022,10,18,2,291,6,False,2
79,20221018,2022-10-18 07:00:00,18,2022,10,18,2,291,7,False,1
80,20221018,2022-10-18 08:00:00,18,2022,10,18,2,291,8,False,1
81,20221018,2022-10-18 09:00:00,18,2022,10,18,2,291,9,False,1
82,20221018,2022-10-18 10:00:00,18,2022,10,18,2,291,10,False,1
83,20221018,2022-10-18 11:00:00,18,2022,10,18,2,291,11,False,1
84,20221018,2022-10-18 12:00:00,18,2022,10,18,2,291,12,False,1
85,20221018,2022-10-18 13:00:00,18,2022,10,18,2,291,13,False,1
86,20221018,2022-10-18 14:00:00,18,2022,10,18,2,291,14,False,1
87,20221018,2022-10-18 15:00:00,18,2022,10,18,2,291,15,False,1
88,20221018,2022-10-18 16:00:00,18,2022,10,18,2,291,16,False,1
89,20221018,2022-10-18 17:00:00,18,2022,10,18,2,291,17,False,1
90,20221018,2022-10-18 18:00:00,18,2022,10,18,2,291,18,False,1
91,20221018,2022-10-18 19:00:00,18,2022,10,18,2,291,19,False,2
92,20221018,2022-10-18 20:00:00,18,2022,10,18,2,291,20,False,2
93,20221018,2022-10-18 21:00:00,18,2022,10,18,2,291,21,False,2
94,20221018,2022-10-18 22:00:00,18,2022,10,18,2,291,22,False,2
95,20221018,2022-10-18 23:00:00,18,2022,10,18,2,291,23,False,2
96,20221019,2022-10-19 00:00:00,19,2022,10,19,3,292,0,False,2
97,20221019,2022-10-19 01:00:00,19,2022,10,19,3,292,1,False,2
98,20221019,2022-10-19 02:00:00,19,2022,10,19,3,292,2,False,2
99,20221019,2022-10-19 03:00:00,19,2022,10,19,3,292,3,False,2
100,20221019,2022-10-19 04:00:00,19,2022,10,19,3,292,4,False,2
101,20221019,2022-10-19 05:00:00,19,2022,10,19,3,292,5,False,2
102,20221019,2022-10-19 06:00:00,19,2022,10,19,3,292,6,False,2
103,20221019,2022-10-19 07:00:00,19,2022,10,19,3,292,7,False,1
104,20221019,2022-10-19 08:00:00,19,2022,10,19,3,292,8,False,1
105,20221019,2022-10-19 09:00:00,19,2022,10,19,3,292,9,False,1
106,20221019,2022-10-19 10:00:00,19,2022,10,19,3,292,10,False,1
107,20221019,2022-10-19 11:00:00,19,2022,10,19,3,292,11,False,1
108,20221019,2022-10-19 12:00:00,19,2022,10,19,3,292,12,False,1
109,20221019,2022-10-19 13:00:00,19,2022,10,19,3,292,13,False,1
110,20221019,2022-10-19 14:00:00,19,2022,10,19,3,292,14,False,1
111,20221019,2022-10-19 15:00:00,19,2022,10,19,3,292,15,False,1
112,20221019,2022-10-19 16:00:00,19,2022,10,19,3,292,16,False,1
113,20221019,2022-10-19 17:00:00,19,2022,10,19,3,292,17,False,1
114,20221019,2022-10-19 18:00:00,19,2022,10,19,3,292,18,False,1
115,20221019,2022-10-19 19:00:00,19,2022,10,19,3,292,19,False,2
116,20221019,2022-10-19 20:00:00,19,2022,10,19,3,292,20,False,2
117,20221019,2022-10-19 21:00:00,19,2022,10,19,3,292,21,False,2
118,20221019,2022-10-19 22:00:00,19,2022,10,19,3,292,22,False,2
119,20221019,2022-10-19 23:00:00,19,2022,10,19,3,292,23,False,2
120,20221020,2022-10-20 00:00:00,20,2022,10,20,4,293,0,False,2
121,20221020,2022-10-20 01:00:00,20,2022,10,20,4,293,1,False,2
122,20221020,2022-10-20 02:00:00,20,2022,10,20,4,293,2,False,2
123,20221020,2022-10-20 03:00:00,20,2022,10,20,4,293,3,False,2
124,20221020,2022-10-20 04:00:00,20,2022,10,20,4,293,4,False,2
125,20221020,2022-10-20 05:00:00,20,2022,10,20,4,293,5,False,2
126,20221020,2022-10-20 06:00:00,20,2022,10,20,4,293,6,False,2
127,20221020,2022-10-20 07:00:00,20,2022,10,20,4,293,7,False,1
128,20221020,2022-10-20 08:00:00,20,2022,10,20,4,293,8,False,1
129,20221020,2022-10-20 09:00:00,20,2022,10,20,4,293,9,False,1
130,20221020,2022-10-20 10:00:00,20,2022,10,20,4,293,10,False,1
131,20221020,2022-10-20 11:00:00,20,2022,10,20,4,293,11,False,1
132,20221020,2022-10-20 12:00:00,20,2022,10,20,4,293,12,False,1
133,20221020,2022-10-20 13:00:00,20,2022,10,20,4,293,13,False,1
134,20221020,2022-10-20 14:00:00,20,2022,10,20,4,293,14,False,1
135,20221020,2022-10-20 15:00:00,20,2022,10,20,4,293,15,False,1
136,20221020,2022-10-20 16:00:00,20,2022,10,20,4,293,16,False,1
137,20221020,2022-10-20 17:00:00,20,2022,10,20,4,293,17,False,1
138,20221020,2022-10-20 18:00:00,20,2022,10,20,4,293,18,False,1
139,20221020,2022-10-20 19:00:00,20,2022,10,20,4,293,19,False,2
140,20221020,2022-10-20 20:00:00,20,2022,10,20,4,293,20,False,2
141,20221020,2022-10-20 21:00:00,20,2022,10,20,4,293,21,False,2
142,20221020,2022-10-20 22:00:00,20,2022,10,20,4,293,22,False,2
143,20221020,2022-10-20 23:00:00,20,2022,10,20,4,293,23,False,2
144,20221021,2022-10-21 00:00:00,21,2022,10,21,5,294,0,False,2
145,20221021,2022-10-21 01:00:00,21,2022,10,21,5,294,1,False,2
146,20221021,2022-10-21 02:00:00,21,2022,10,21,5,294,2,False,2
147,20221021,2022-10-21 03:00:00,21,2022,10,21,5,294,3,False,2
148,20221021,2022-10-21 04:00:00,21,2022,10,21,5,294,4,False,2
149,20221021,2022-10-21 05:00:00,21,2022,10,21,5,294,5,False,2
150,20221021,2022-10-21 06:00:00,21,2022,10,21,5,294,6,False,2
151,20221021,2022-10-21 07:00:00,21,2022,10,21,5,294,7,False,1
152,20221021,2022-10-21 08:00:00,21,2022,10,21,5,294,8,False,1
153,20221021,2022-10-21 09:00:00,21,2022,10,21,5,294,9,False,1
154,20221021,2022-10-21 10:00:00,21,2022,10,21,5,294,10,False,1
155,20221021,2022-10-21 11:00:00,21,2022,10,21,5,294,11,False,1
156,20221021,2022-10-21 12:00:00,21,2022,10,21,5,294,12,False,1
157,20221021,2022-10-21 13:00:00,21,2022,10,21,5,294,13,False,1
158,20221021,2022-10-21 14:00:00,21,2022,10,21,5,294,14,False,1
159,20221021,2022-10-21 15:00:00,21,2022,10,21,5,294,15,False,1
160,20221021,2022-10-21 16:00:00,21,2022,10,21,5,294,16,False,1
161,20221021,2022-10-21 17:00:00,21,2022,10,21,5,294,17,False,1
162,20221021,2022-10-21 18:00:00,21,2022,10,21,5,294,18,False,1
163,20221021,2022-10-21 19:00:00,21,2022,10,21,5,294,19,False,2
164,20221021,2022-10-21 20:00:00,21,2022,10,21,5,294,20,False,2
165,20221021,2022-10-21 21:00:00,21,2022,10,21,5,294,21,False,2
166,20221021,2022-10-21 22:00:00,21,2022,10,21,5,294,22,False,2
167,20221021,2022-10-21 23:00:00,21,2022,10,21,5,294,23,False,2
168,20221022,2022-10-22 00:00:00,22,2022,10,22,6,295,0,False,4
169,20221022,2022-10-22 01:00:00,22,2022,10,22,6,295,1,False,4
170,20221022,2022-10-22 02:00:00,22,2022,10,22,6,295,2,False,4
171,20221022,2022-10-22 03:00:00,22,2022,10,22,6,295,3,False,4
172,20221022,2022-10-22 04:00:00,22,2022,10,22,6,295,4,False,4
173,20221022,2022-10-22 05:00:00,22,2022,10,22,6,295,5,False,4
174,20221022,2022-10-22 06:00:00,22,2022,10,22,6,295,6,False,4
175,20221022,2022-10-22 07:00:00,22,2022,10,22,6,295,7,False,3
176,20221022,2022-10-22 08:00:00,22,2022,10,22,6,295,8,False,3
177,20221022,2022-10-22 09:00:00,22,2022,10,22,6,295,9,False,3
178,20221022,2022-10-22 10:00:00,22,2022,10,22,6,295,10,False,3
179,20221022,2022-10-22 11:00:00,22,2022,10,22,6,295,11,False,3
180,20221022,2022-10-22 12:00:00,22,2022,10,22,6,295,12,False,3
181,20221022,2022-10-22 13:00:00,22,2022,10,22,6,295,13,False,3
182,20221022,2022-10-22 14:00:00,22,2022,10,22,6,295,14,False,3
183,20221022,2022-10-22 15:00:00,22,2022,10,22,6,295,15,False,3
184,20221022,2022-10-22 16:00:00,22,2022,10,22,6,295,16,False,3
185,20221022,2022-10-22 17:00:00,22,2022,10,22,6,295,17,False,3
186,20221022,2022-10-22 18:00:00,22,2022,10,22,6,295,18,False,3
187,20221022,2022-10-22 19:00:00,22,2022,10,22,6,295,19,False,4
188,20221022,2022-10-22 20:00:00,22,2022,10,22,6,295,20,False,4
189,20221022,2022-10-22 21:00:00,22,2022,10,22,6,295,21,False,4
190,20221022,2022-10-22 22:00:00,22,2022,10,22,6,295,22,False,4
191,20221022,2022-10-22 23:00:00,22,2022,10,22,6,295,23,False,4
192,20221023,2022-10-23 00:00:00,23,2022,10,23,7,296,0,False,4
193,20221023,2022-10-23 01:00:00,23,2022,10,23,7,296,1,False,4
194,20221023,2022-10-23 02:00:00,23,2022,10,23,7,296,2,False,4
195,20221023,2022-10-23 03:00:00,23,2022,10,23,7,296,3,False,4
196,20221023,2022-10-23 04:00:00,23,2022,10,23,7,296,4,False,4
197,20221023,2022-10-23 05:00:00,23,2022,10,23,7,296,5,False,4
198,20221023,2022-10-23 06:00:00,23,2022,10,23,7,296,6,False,4
199,20221023,2022-10-23 07:00:00,23,2022,10,23,7,296,7,False,3
200,20221023,2022-10-23 08:00:00,23,2022,10,23,7,296,8,False,3
201,20221023,2022-10-23 09:00:00,23,2022,10,23,7,296,9,False,3
202,20221023,2022-10-23 10:00:00,23,2022,10,23,7,296,10,False,3
203,20221023,2022-10-23 11:00:00,23,2022,10,23,7,296,11,False,3
204,20221023,2022-10-23 12:00:00,23,2022,10,23,7,296,12,False,3
205,20221023,2022-10-23 13:00:00,23,2022,10,23,7,296,13,False,3
206,20221023,2022-10-23 14:00:00,23,2022,10,23,7,296,14,False,3
207,20221023,2022-10-23 15:00:00,23,2022,10,23,7,296,15,False,3
208,20221023,2022-10-23 16:00:00,23,2022,10,23,7,296,16,False,3
209,20221023,2022-10-23 17:00:00,23,2022,10,23,7,296,17,False,3
210,20221023,2022-10-23 18:00:00,23,2022,10,23,7,296,18,False,3
211,20221023,2022-10-23 19:00:00,23,2022,10,23,7,296,19,False,4
212,20221023,2022-10-23 20:00:00,23,2022,10,23,7,296,20,False,4
213,20221023,2022-10-23 21:00:00,23,2022,10,23,7,296,21,False,4
214,20221023,2022-10-23 22:00:00,23,2022,10,23,7,296,22,False,4
215,20221023,2022-10-23 23:00:00,23,2022,10,23,7,296,23,False,4
216,20221024,2022-10-24 00:00:00,24,2022,10,24,1,297,0,False,2
217,20221024,2022-10-24 01:00:00,24,2022,10,24,1,297,1,False,2
218,20221024,2022-10-24 02:00:00,24,2022,10,24,1,297,2,False,2
219,20221024,2022-10-24 03:00:00,24,2022,10,24,1,297,3,False,2
220,20221024,2022-10-24 04:00:00,24,2022,10,24,1,297,4,False,2
221,20221024,2022-10-24 05:00:00,24,2022,10,24,1,297,5,False,2
222,20221024,2022-10-24 06:00:00,24,2022,10,24,1,297,6,False,2
223,20221024,2022-10-24 07:00:00,24,2022,10,24,1,297,7,False,1
224,20221024,2022-10-24 08:00:00,24,2022,10,24,1,297,8,False,1
225,20221024,2022-10-24 09:00:00,24,2022,10,24,1,297,9,False,1
226,20221024,2022-10-24 10:00:00,24,2022,10,24,1,297,10,False,1
227,20221024,2022-10-24 11:00:00,24,2022,10,24,1,297,11,False,1
228,20221024,2022-10-24 12:00:00,24,2022,10,24,1,297,12,False,1
229,20221024,2022-10-24 13:00:00,24,2022,10,24,1,297,13,False,1
230,20221024,2022-10-24 14:00:00,24,2022,10,24,1,297,14,False,1
231,20221024,2022-10-24 15:00:00,24,2022,10,24,1,297,15,False,1
232,20221024,2022-10-24 16:00:00,24,2022,10,24,1,297,16,False,1
233,20221024,2022-10-24 17:00:00,24,2022,10,24,1,297,17,False,1
234,20221024,2022-10-24 18:00:00,24,2022,10,24,1,297,18,False,1
235,20221024,2022-10-24 19:00:00,24,2022,10,24,1,297,19,False,2
236,20221024,2022-10-24 20:00:00,24,2022,10,24,1,297,20,False,2
237,20221024,2022-10-24 21:00:00,24,2022,10,24,1,297,21,False,2
238,20221024,2022-10-24 22:00:00,24,2022,10,24,1,297,22,False,2
239,20221024,2022-10-24 23:00:00,24,2022,10,24,1,297,23,False,2
240,20221025,2022-10-25 00:00:00,25,2022,10,25,2,298,0,False,2
241,20221025,2022-10-25 01:00:00,25,2022,10,25,2,298,1,False,2
242,20221025,2022-10-25 02:00:00,25,2022,10,25,2,298,2,False,2
243,20221025,2022-10-25 03:00:00,25,2022,10,25,2,298,3,False,2
244,20221025,2022-10-25 04:00:00,25,2022,10,25,2,298,4,False,2
245,20221025,2022-10-25 05:00:00,25,2022,10,25,2,298,5,False,2
246,20221025,2022-10-25 06:00:00,25,2022,10,25,2,298,6,False,2
247,20221025,2022-10-25 07:00:00,25,2022,10,25,2,298,7,False,1
248,20221025,2022-10-25 08:00:00,25,2022,10,25,2,298,8,False,1
249,20221025,2022-10-25 09:00:00,25,2022,10,25,2,298,9,False,1
250,20221025,2022-10-25 10:00:00,25,2022,10,25,2,298,10,False,1
251,20221025,2022-10-25 11:00:00,25,2022,10,25,2,298,11,False,1
252,20221025,2022-10-25 12:00:00,25,2022,10,25,2,298,12,False,1
253,20221025,2022-10-25 13:00:00,25,2022,10,25,2,298,13,False,1
254,20221025,2022-10-25 14:00:00,25,2022,10,25,2,298,14,False,1
255,20221025,2022-10-25 15:00:00,25,2022,10,25,2,298,15,False,1
256,20221025,2022-10-25 16:00:00,25,2022,10,25,2,298,16,False,1
257,20221025,2022-10-25 17:00:00,25,2022,10,25,2,298,17,False,1
258,20221025,2022-10-25 18:00:00,25,2022,10,25,2,298,18,False,1
259,20221025,2022-10-25 19:00:00,25,2022,10,25,2,298,19,False,2
260,20221025,2022-10-25 20:00:00,25,2022,10,25,2,298,20,False,2
261,20221025,2022-10-25 21:00:00,25,2022,10,25,2,298,21,False,2
262,20221025,2022-10-25 22:00:00,25,2022,10,25,2,298,22,False,2
263,20221025,2022-10-25 23:00:00,25,2022,10,25,2,298,23,False,2
264,20221026,2022-10-26 00:00:00,26,2022,10,26,3,299,0,False,2
265,20221026,2022-10-26 01:00:00,26,2022,10,26,3,299,1,False,2
266,20221026,2022-10-26 02:00:00,26,2022,10,26,3,299,2,False,2
267,20221026,2022-10-26 03:00:00,26,2022,10,26,3,299,3,False,2
268,20221026,2022-10-26 04:00:00,26,2022,10,26,3,299,4,False,2
269,20221026,2022-10-26 05:00:00,26,2022,10,26,3,299,5,False,2
270,20221026,2022-10-26 06:00:00,26,2022,10,26,3,299,6,False,2
271,20221026,2022-10-26 07:00:00,26,2022,10,26,3,299,7,False,1
272,20221026,2022-10-26 08:00:00,26,2022,10,26,3,299,8,False,1
273,20221026,2022-10-26 09:00:00,26,2022,10,26,3,299,9,False,1
274,20221026,2022-10-26 10:00:00,26,2022,10,26,3,299,10,False,1
275,20221026,2022-10-26 11:00:00,26,2022,10,26,3,299,11,False,1
276,20221026,2022-10-26 12:00:00,26,2022,10,26,3,299,12,False,1
277,20221026,2022-10-26 13:00:00,26,2022,10,26,3,299,13,False,1
278,20221026,2022-10-26 14:00:00,26,2022,10,26,3,299,14,False,1
279,20221026,2022-10-26 15:00:00,26,2022,10,26,3,299,15,False,1
280,20221026,2022-10-26 16:00:00,26,2022,10,26,3,299,16,False,1
281,20221026,2022-10-26 17:00:00,26,2022,10,26,3,299,17,False,1
282,20221026,2022-10-26 18:00:00,26,2022,10,26,3,299,18,False,1
283,20221026,2022-10-26 19:00:00,26,2022,10,26,3,299,19,False,2
284,20221026,2022-10-26 20:00:00,26,2022,10,26,3,299,20,False,2
285,20221026,2022-10-26 21:00:00,26,2022,10,26,3,299,21,False,2
286,20221026,2022-10-26 22:00:00,26,2022,10,26,3,299,22,False,2
287,20221026,2022-10-26 23:00:00,26,2022,10,26,3,299,23,False,2
288,20221027,2022-10-27 00:00:00,27,2022,10,27,4,300,0,False,2
289,20221027,2022-10-27 01:00:00,27,2022,10,27,4,300,1,False,2
290,20221027,2022-10-27 02:00:00,27,2022,10,27,4,300,2,False,2
291,20221027,2022-10-27 03:00:00,27,2022,10,27,4,300,3,False,2
292,20221027,2022-10-27 04:00:00,27,2022,10,27,4,300,4,False,2
293,20221027,2022-10-27 05:00:00,27,2022,10,27,4,300,5,False,2
294,20221027,2022-10-27 06:00:00,27,2022,10,27,4,300,6,False,2
295,20221027,2022-10-27 07:00:00,27,2022,10,27,4,300,7,False,1
296,20221027,2022-10-27 08:00:00,27,2022,10,27,4,300,8,False,1
297,20221027,2022-10-27 09:00:00,27,2022,10,27,4,300,9,False,1
298,20221027,2022-10-27 10:00:00,27,2022,10,27,4,300,10,False,1
299,20221027,2022-10-27 11:00:00,27,2022,10,27,4,300,11,False,1
300,20221027,2022-10-27 12:00:00,27,2022,10,27,4,300,12,False,1
301,20221027,2022-10-27 13:00:00,27,2022,10,27,4,300,13,False,1
302,20221027,2022-10-27 14:00:00,27,2022,10,27,4,300,14,False,1
303,20221027,2022-10-27 15:00:00,27,2022,10,27,4,300,15,False,1
304,20221027,2022-10-27 16:00:00,27,2022,10,27,4,300,16,False,1
305,20221027,2022-10-27 17:00:00,27,2022,10,27,4,300,17,False,1
306,20221027,2022-10-27 18:00:00,27,2022,10,27,4,300,18,False,1
307,20221027,2022-10-27 19:00:00,27,2022,10,27,4,300,19,False,2
308,20221027,2022-10-27 20:00:00,27,2022,10,27,4,300,20,False,2
309,20221027,2022-10-27 21:00:00,27,2022,10,27,4,300,21,False,2
310,20221027,2022-10-27 22:00:00,27,2022,10,27,4,300,22,False,2
311,20221027,2022-10-27 23:00:00,27,2022,10,27,4,300,23,False,2
312,20221028,2022-10-28 00:00:00,28,2022,10,28,5,301,0,False,2
313,20221028,2022-10-28 01:00:00,28,2022,10,28,5,301,1,False,2
314,20221028,2022-10-28 02:00:00,28,2022,10,28,5,301,2,False,2
315,20221028,2022-10-28 03:00:00,28,2022,10,28,5,301,3,False,2
316,20221028,2022-10-28 04:00:00,28,2022,10,28,5,301,4,False,2
317,20221028,2022-10-28 05:00:00,28,2022,10,28,5,301,5,False,2
318,20221028,2022-10-28 06:00:00,28,2022,10,28,5,301,6,False,2
319,20221028,2022-10-28 07:00:00,28,2022,10,28,5,301,7,False,1
320,20221028,2022-10-28 08:00:00,28,2022,10,28,5,301,8,False,1
321,20221028,2022-10-28 09:00:00,28,2022,10,28,5,301,9,False,1
322,20221028,2022-10-28 10:00:00,28,2022,10,28,5,301,10,False,1
323,20221028,2022-10-28 11:00:00,28,2022,10,28,5,301,11,False,1
324,20221028,2022-10-28 12:00:00,28,2022,10,28,5,301,12,False,1
325,20221028,2022-10-28 13:00:00,28,2022,10,28,5,301,13,False,1
326,20221028,2022-10-28 14:00:00,28,2022,10,28,5,301,14,False,1
327,20221028,2022-10-28 15:00:00,28,2022,10,28,5,301,15,False,1
328,20221028,2022-10-28 16:00:00,28,2022,10,28,5,301,16,False,1
329,20221028,2022-10-28 17:00:00,28,2022,10,28,5,301,17,False,1
330,20221028,2022-10-28 18:00:00,28,2022,10,28,5,301,18,False,1
331,20221028,2022-10-28 19:00:00,28,2022,10,28,5,301,19,False,2
332,20221028,2022-10-28 20:00:00,28,2022,10,28,5,301,20,False,2
333,20221028,2022-10-28 21:00:00,28,2022,10,28,5,301,21,False,2
334,20221028,2022-10-28 22:00:00,28,2022,10,28,5,301,22,False,2
335,20221028,2022-10-28 23:00:00,28,2022,10,28,5,301,23,False,2
336,20221029,2022-10-29 00:00:00,29,2022,10,29,6,302,0,False,4
337,20221029,2022-10-29 01:00:00,29,2022,10,29,6,302,1,False,4
338,20221029,2022-10-29 02:00:00,29,2022,10,29,6,302,2,False,4
339,20221029,2022-10-29 03:00:00,29,2022,10,29,6,302,3,False,4
340,20221029,2022-10-29 04:00:00,29,2022,10,29,6,302,4,False,4
341,20221029,2022-10-29 05:00:00,29,2022,10,29,6,302,5,False,4
342,20221029,2022-10-29 06:00:00,29,2022,10,29,6,302,6,False,4
343,20221029,2022-10-29 07:00:00,29,2022,10,29,6,302,7,False,3
344,20221029,2022-10-29 08:00:00,29,2022,10,29,6,302,8,False,3
345,20221029,2022-10-29 09:00:00,29,2022,10,29,6,302,9,False,3
346,20221029,2022-10-29 10:00:00,29,2022,10,29,6,302,10,False,3
347,20221029,2022-10-29 11:00:00,29,2022,10,29,6,302,11,False,3
348,20221029,2022-10-29 12:00:00,29,2022,10,29,6,302,12,False,3
349,20221029,2022-10-29 13:00:00,29,2022,10,29,6,302,13,False,3
350,20221029,2022-10-29 14:00:00,29,2022,10,29,6,302,14,False,3
351,20221029,2022-10-29 15:00:00,29,2022,10,29,6,302,15,False,3
352,20221029,2022-10-29 16:00:00,29,2022,10,29,6,302,16,False,3
353,20221029,2022-10-29 17:00:00,29,2022,10,29,6,302,17,False,3
354,20221029,2022-10-29 18:00:00,29,2022,10,29,6,302,18,False,3
355,20221029,2022-10-29 19:00:00,29,2022,10,29,6,302,19,False,4
356,20221029,2022-10-29 20:00:00,29,2022,10,29,6,302,20,False,4
357,20221029,2022-10-29 21:00:00,29,2022,10,29,6,302,21,False,4
358,20221029,2022-10-29 22:00:00,29,2022,10,29,6,302,22,False,4
359,20221029,2022-10-29 23:00:00,29,2022,10,29,6,302,23,False,4
360,20221030,2022-10-30 00:00:00,30,2022,10,30,7,303,0,False,4
361,20221030,2022-10-30 01:00:00,30,2022,10,30,7,303,1,False,4
362,20221030,2022-10-30 02:00:00,30,2022,10,30,7,303,2,False,4
363,20221030,2022-10-30 03:00:00,30,2022,10,30,7,303,3,False,4
364,20221030,2022-10-30 04:00:00,30,2022,10,30,7,303,4,False,4
365,20221030,2022-10-30 05:00:00,30,2022,10,30,7,303,5,False,4
366,20221030,2022-10-30 06:00:00,30,2022,10,30,7,303,6,False,4
