,date_id,day_time,day,year,month,dd,dw,dy,hh,holiday,op_mode,sim_e
0,20221015,2022-10-15 00:00:00,15,2022,10,15,6,288,0,False,4,66.638
1,20221015,2022-10-15 01:00:00,15,2022,10,15,6,288,1,False,4,69.726
2,20221015,2022-10-15 02:00:00,15,2022,10,15,6,288,2,False,4,69.897
3,20221015,2022-10-15 03:00:00,15,2022,10,15,6,288,3,False,4,68.419
4,20221015,2022-10-15 04:00:00,15,2022,10,15,6,288,4,False,4,67.212
5,20221015,2022-10-15 05:00:00,15,2022,10,15,6,288,5,False,4,68.459
6,20221015,2022-10-15 06:00:00,15,2022,10,15,6,288,6,False,4,69.646
7,20221015,2022-10-15 07:00:00,15,2022,10,15,6,288,7,False,4,69.545
8,20221015,2022-10-15 08:00:00,15,2022,10,15,6,288,8,False,3,133.4
9,20221015,2022-10-15 09:00:00,15,2022,10,15,6,288,9,False,3,120.103
10,20221015,2022-10-15 10:00:00,15,2022,10,15,6,288,10,False,3,106.094
11,20221015,2022-10-15 11:00:00,15,2022,10,15,6,288,11,False,3,93.862
12,20221015,2022-10-15 12:00:00,15,2022,10,15,6,288,12,False,3,72.138
13,20221015,2022-10-15 13:00:00,15,2022,10,15,6,288,13,False,3,67.546
14,20221015,2022-10-15 14:00:00,15,2022,10,15,6,288,14,False,3,56.758
15,20221015,2022-10-15 15:00:00,15,2022,10,15,6,288,15,False,3,61.964
16,20221015,2022-10-15 16:00:00,15,2022,10,15,6,288,16,False,3,69.973
17,20221015,2022-10-15 17:00:00,15,2022,10,15,6,288,17,False,3,89.07
18,20221015,2022-10-15 18:00:00,15,2022,10,15,6,288,18,False,4,49.208
19,20221015,2022-10-15 19:00:00,15,2022,10,15,6,288,19,False,4,61.378
20,20221015,2022-10-15 20:00:00,15,2022,10,15,6,288,20,False,4,65.894
21,20221015,2022-10-15 21:00:00,15,2022,10,15,6,288,21,False,4,71.828
22,20221015,2022-10-15 22:00:00,15,2022,10,15,6,288,22,False,4,74.524
23,20221015,2022-10-15 23:00:00,15,2022,10,15,6,288,23,False,4,77.24
24,20221016,2022-10-16 00:00:00,16,2022,10,16,7,289,0,False,4,78.396
25,20221016,2022-10-16 01:00:00,16,2022,10,16,7,289,1,False,4,81.132
26,20221016,2022-10-16 02:00:00,16,2022,10,16,7,289,2,False,4,83.194
27,20221016,2022-10-16 03:00:00,16,2022,10,16,7,289,3,False,4,83.918
28,20221016,2022-10-16 04:00:00,16,2022,10,16,7,289,4,False,4,83.385
29,20221016,2022-10-16 05:00:00,16,2022,10,16,7,289,5,False,4,83.737
30,20221016,2022-10-16 06:00:00,16,2022,10,16,7,289,6,False,4,81.313
31,20221016,2022-10-16 07:00:00,16,2022,10,16,7,289,7,False,4,76.646
32,20221016,2022-10-16 08:00:00,16,2022,10,16,7,289,8,False,3,129.983
33,20221016,2022-10-16 09:00:00,16,2022,10,16,7,289,9,False,3,102.136
34,20221016,2022-10-16 10:00:00,16,2022,10,16,7,289,10,False,3,77.813
35,20221016,2022-10-16 11:00:00,16,2022,10,16,7,289,11,False,3,66.835
36,20221016,2022-10-16 12:00:00,16,2022,10,16,7,289,12,False,3,58.145
37,20221016,2022-10-16 13:00:00,16,2022,10,16,7,289,13,False,3,57.697
38,20221016,2022-10-16 14:00:00,16,2022,10,16,7,289,14,False,3,50.254
39,20221016,2022-10-16 15:00:00,16,2022,10,16,7,289,15,False,3,53.996
40,20221016,2022-10-16 16:00:00,16,2022,10,16,7,289,16,False,3,62.351
41,20221016,2022-10-16 17:00:00,16,2022,10,16,7,289,17,False,3,76.236
42,20221016,2022-10-16 18:00:00,16,2022,10,16,7,289,18,False,4,48.454
43,20221016,2022-10-16 19:00:00,16,2022,10,16,7,289,19,False,4,59.628
44,20221016,2022-10-16 20:00:00,16,2022,10,16,7,289,20,False,4,62.163
45,20221016,2022-10-16 21:00:00,16,2022,10,16,7,289,21,False,4,64.999
46,20221016,2022-10-16 22:00:00,16,2022,10,16,7,289,22,False,4,66.216
47,20221016,2022-10-16 23:00:00,16,2022,10,16,7,289,23,False,4,69.374
48,20221017,2022-10-17 00:00:00,17,2022,10,17,1,290,0,False,2,92.794
49,20221017,2022-10-17 01:00:00,17,2022,10,17,1,290,1,False,2,92.772
50,20221017,2022-10-17 02:00:00,17,2022,10,17,1,290,2,False,2,91.139
51,20221017,2022-10-17 03:00:00,17,2022,10,17,1,290,3,False,2,90.112
52,20221017,2022-10-17 04:00:00,17,2022,10,17,1,290,4,False,2,91.257
53,20221017,2022-10-17 05:00:00,17,2022,10,17,1,290,5,False,2,92.802
54,20221017,2022-10-17 06:00:00,17,2022,10,17,1,290,6,False,2,94.967
55,20221017,2022-10-17 07:00:00,17,2022,10,17,1,290,7,False,2,95.602
56,20221017,2022-10-17 08:00:00,17,2022,10,17,1,290,8,False,1,434.778
57,20221017,2022-10-17 09:00:00,17,2022,10,17,1,290,9,False,1,363.666
58,20221017,2022-10-17 10:00:00,17,2022,10,17,1,290,10,False,1,315.099
59,20221017,2022-10-17 11:00:00,17,2022,10,17,1,290,11,False,1,237.283
60,20221017,2022-10-17 12:00:00,17,2022,10,17,1,290,12,False,1,238.002
61,20221017,2022-10-17 13:00:00,17,2022,10,17,1,290,13,False,1,245.118
62,20221017,2022-10-17 14:00:00,17,2022,10,17,1,290,14,False,1,266.303
63,20221017,2022-10-17 15:00:00,17,2022,10,17,1,290,15,False,1,242.879
64,20221017,2022-10-17 16:00:00,17,2022,10,17,1,290,16,False,1,277.843
65,20221017,2022-10-17 17:00:00,17,2022,10,17,1,290,17,False,1,307.103
66,20221017,2022-10-17 18:00:00,17,2022,10,17,1,290,18,False,2,86.159
67,20221017,2022-10-17 19:00:00,17,2022,10,17,1,290,19,False,2,93.791
68,20221017,2022-10-17 20:00:00,17,2022,10,17,1,290,20,False,2,95.831
69,20221017,2022-10-17 21:00:00,17,2022,10,17,1,290,21,False,2,97.102
70,20221017,2022-10-17 22:00:00,17,2022,10,17,1,290,22,False,2,98.225
71,20221017,2022-10-17 23:00:00,17,2022,10,17,1,290,23,False,2,97.671
72,20221018,2022-10-18 00:00:00,18,2022,10,18,2,291,0,False,2,97.641
73,20221018,2022-10-18 01:00:00,18,2022,10,18,2,291,1,False,2,96.104
74,20221018,2022-10-18 02:00:00,18,2022,10,18,2,291,2,False,2,95.543
75,20221018,2022-10-18 03:00:00,18,2022,10,18,2,291,3,False,2,95.779
76,20221018,2022-10-18 04:00:00,18,2022,10,18,2,291,4,False,2,98.077
77,20221018,2022-10-18 05:00:00,18,2022,10,18,2,291,5,False,2,99.023
78,20221018,2022-10-18 06:00:00,18,2022,10,18,2,291,6,False,2,97.597
79,20221018,2022-10-18 07:00:00,18,2022,10,18,2,291,7,False,2,97.168
80,20221018,2022-10-18 08:00:00,18,2022,10,18,2,291,8,False,1,431.581
81,20221018,2022-10-18 09:00:00,18,2022,10,18,2,291,9,False,1,345.758
82,20221018,2022-10-18 10:00:00,18,2022,10,18,2,291,10,False,1,256.657
83,20221018,2022-10-18 11:00:00,18,2022,10,18,2,291,11,False,1,203.439
84,20221018,2022-10-18 12:00:00,18,2022,10,18,2,291,12,False,1,192.486
85,20221018,2022-10-18 13:00:00,18,2022,10,18,2,291,13,False,1,143.279
86,20221018,2022-10-18 14:00:00,18,2022,10,18,2,291,14,False,1,153.592
87,20221018,2022-10-18 15:00:00,18,2022,10,18,2,291,15,False,1,154.085
88,20221018,2022-10-18 16:00:00,18,2022,10,18,2,291,16,False,1,190.742
89,20221018,2022-10-18 17:00:00,18,2022,10,18,2,291,17,False,1,204.852
90,20221018,2022-10-18 18:00:00,18,2022,10,18,2,291,18,False,2,73.738
91,20221018,2022-10-18 19:00:00,18,2022,10,18,2,291,19,False,2,89.927
92,20221018,2022-10-18 20:00:00,18,2022,10,18,2,291,20,False,2,100.109
93,20221018,2022-10-18 21:00:00,18,2022,10,18,2,291,21,False,2,103.501
94,20221018,2022-10-18 22:00:00,18,2022,10,18,2,291,22,False,2,104.048
95,20221018,2022-10-18 23:00:00,18,2022,10,18,2,291,23,False,2,104.218
96,20221019,2022-10-19 00:00:00,19,2022,10,19,3,292,0,False,2,105.444
97,20221019,2022-10-19 01:00:00,19,2022,10,19,3,292,1,False,2,104.986
98,20221019,2022-10-19 02:00:00,19,2022,10,19,3,292,2,False,2,105.511
99,20221019,2022-10-19 03:00:00,19,2022,10,19,3,292,3,False,2,106.22
100,20221019,2022-10-19 04:00:00,19,2022,10,19,3,292,4,False,2,113.409
101,20221019,2022-10-19 05:00:00,19,2022,10,19,3,292,5,False,2,115.692
102,20221019,2022-10-19 06:00:00,19,2022,10,19,3,292,6,False,2,113.772
103,20221019,2022-10-19 07:00:00,19,2022,10,19,3,292,7,False,2,114.924
104,20221019,2022-10-19 08:00:00,19,2022,10,19,3,292,8,False,1,498.336
105,20221019,2022-10-19 09:00:00,19,2022,10,19,3,292,9,False,1,369.143
106,20221019,2022-10-19 10:00:00,19,2022,10,19,3,292,10,False,1,227.237
107,20221019,2022-10-19 11:00:00,19,2022,10,19,3,292,11,False,1,218.083
108,20221019,2022-10-19 12:00:00,19,2022,10,19,3,292,12,False,1,215.245
109,20221019,2022-10-19 13:00:00,19,2022,10,19,3,292,13,False,1,224.079
110,20221019,2022-10-19 14:00:00,19,2022,10,19,3,292,14,False,1,246.024
111,20221019,2022-10-19 15:00:00,19,2022,10,19,3,292,15,False,1,268.09
112,20221019,2022-10-19 16:00:00,19,2022,10,19,3,292,16,False,1,290.754
113,20221019,2022-10-19 17:00:00,19,2022,10,19,3,292,17,False,1,302.666
114,20221019,2022-10-19 18:00:00,19,2022,10,19,3,292,18,False,2,80.506
115,20221019,2022-10-19 19:00:00,19,2022,10,19,3,292,19,False,2,85.723
116,20221019,2022-10-19 20:00:00,19,2022,10,19,3,292,20,False,2,88.53
117,20221019,2022-10-19 21:00:00,19,2022,10,19,3,292,21,False,2,93.385
118,20221019,2022-10-19 22:00:00,19,2022,10,19,3,292,22,False,2,98.048
119,20221019,2022-10-19 23:00:00,19,2022,10,19,3,292,23,False,2,100.627
120,20221020,2022-10-20 00:00:00,20,2022,10,20,4,293,0,False,2,105.444
121,20221020,2022-10-20 01:00:00,20,2022,10,20,4,293,1,False,2,109.397
122,20221020,2022-10-20 02:00:00,20,2022,10,20,4,293,2,False,2,111.015
123,20221020,2022-10-20 03:00:00,20,2022,10,20,4,293,3,False,2,111.252
124,20221020,2022-10-20 04:00:00,20,2022,10,20,4,293,4,False,2,111.739
125,20221020,2022-10-20 05:00:00,20,2022,10,20,4,293,5,False,2,115.109
126,20221020,2022-10-20 06:00:00,20,2022,10,20,4,293,6,False,2,118.065
127,20221020,2022-10-20 07:00:00,20,2022,10,20,4,293,7,False,2,115.116
128,20221020,2022-10-20 08:00:00,20,2022,10,20,4,293,8,False,1,514.604
129,20221020,2022-10-20 09:00:00,20,2022,10,20,4,293,9,False,1,385.332
130,20221020,2022-10-20 10:00:00,20,2022,10,20,4,293,10,False,1,322.254
131,20221020,2022-10-20 11:00:00,20,2022,10,20,4,293,11,False,1,228.156
132,20221020,2022-10-20 12:00:00,20,2022,10,20,4,293,12,False,1,210.728
133,20221020,2022-10-20 13:00:00,20,2022,10,20,4,293,13,False,1,194.819
134,20221020,2022-10-20 14:00:00,20,2022,10,20,4,293,14,False,1,166.543
135,20221020,2022-10-20 15:00:00,20,2022,10,20,4,293,15,False,1,201.174
136,20221020,2022-10-20 16:00:00,20,2022,10,20,4,293,16,False,1,222.16
137,20221020,2022-10-20 17:00:00,20,2022,10,20,4,293,17,False,1,302.668
138,20221020,2022-10-20 18:00:00,20,2022,10,20,4,293,18,False,2,81.023
139,20221020,2022-10-20 19:00:00,20,2022,10,20,4,293,19,False,2,90.311
140,20221020,2022-10-20 20:00:00,20,2022,10,20,4,293,20,False,2,94.693
141,20221020,2022-10-20 21:00:00,20,2022,10,20,4,293,21,False,2,98.181
142,20221020,2022-10-20 22:00:00,20,2022,10,20,4,293,22,False,2,101.21
143,20221020,2022-10-20 23:00:00,20,2022,10,20,4,293,23,False,2,100.153
144,20221021,2022-10-21 00:00:00,21,2022,10,21,5,294,0,False,2,102.969
145,20221021,2022-10-21 01:00:00,21,2022,10,21,5,294,1,False,2,104.956
146,20221021,2022-10-21 02:00:00,21,2022,10,21,5,294,2,False,2,108.511
147,20221021,2022-10-21 03:00:00,21,2022,10,21,5,294,3,False,2,111.636
148,20221021,2022-10-21 04:00:00,21,2022,10,21,5,294,4,False,2,113.099
149,20221021,2022-10-21 05:00:00,21,2022,10,21,5,294,5,False,2,112.84
150,20221021,2022-10-21 06:00:00,21,2022,10,21,5,294,6,False,2,113.084
151,20221021,2022-10-21 07:00:00,21,2022,10,21,5,294,7,False,2,121.16
152,20221021,2022-10-21 08:00:00,21,2022,10,21,5,294,8,False,1,527.316
153,20221021,2022-10-21 09:00:00,21,2022,10,21,5,294,9,False,1,403.839
154,20221021,2022-10-21 10:00:00,21,2022,10,21,5,294,10,False,1,316.219
155,20221021,2022-10-21 11:00:00,21,2022,10,21,5,294,11,False,1,240.548
156,20221021,2022-10-21 12:00:00,21,2022,10,21,5,294,12,False,1,205.452
157,20221021,2022-10-21 13:00:00,21,2022,10,21,5,294,13,False,1,190.422
158,20221021,2022-10-21 14:00:00,21,2022,10,21,5,294,14,False,1,161.281
159,20221021,2022-10-21 15:00:00,21,2022,10,21,5,294,15,False,1,177.191
160,20221021,2022-10-21 16:00:00,21,2022,10,21,5,294,16,False,1,199.575
161,20221021,2022-10-21 17:00:00,21,2022,10,21,5,294,17,False,1,235.471
162,20221021,2022-10-21 18:00:00,21,2022,10,21,5,294,18,False,2,81.238
163,20221021,2022-10-21 19:00:00,21,2022,10,21,5,294,19,False,2,98.328
164,20221021,2022-10-21 20:00:00,21,2022,10,21,5,294,20,False,2,101.786
165,20221021,2022-10-21 21:00:00,21,2022,10,21,5,294,21,False,2,107.978
166,20221021,2022-10-21 22:00:00,21,2022,10,21,5,294,22,False,2,111.304
167,20221021,2022-10-21 23:00:00,21,2022,10,21,5,294,23,False,2,113.882
168,20221022,2022-10-22 00:00:00,22,2022,10,22,6,295,0,False,4,98.713
169,20221022,2022-10-22 01:00:00,22,2022,10,22,6,295,1,False,4,95.113
170,20221022,2022-10-22 02:00:00,22,2022,10,22,6,295,2,False,4,95.213
171,20221022,2022-10-22 03:00:00,22,2022,10,22,6,295,3,False,4,102.636
172,20221022,2022-10-22 04:00:00,22,2022,10,22,6,295,4,False,4,104.527
173,20221022,2022-10-22 05:00:00,22,2022,10,22,6,295,5,False,4,106.539
174,20221022,2022-10-22 06:00:00,22,2022,10,22,6,295,6,False,4,104.386
175,20221022,2022-10-22 07:00:00,22,2022,10,22,6,295,7,False,4,102.012
176,20221022,2022-10-22 08:00:00,22,2022,10,22,6,295,8,False,3,171.916
177,20221022,2022-10-22 09:00:00,22,2022,10,22,6,295,9,False,3,139.136
178,20221022,2022-10-22 10:00:00,22,2022,10,22,6,295,10,False,3,111.985
179,20221022,2022-10-22 11:00:00,22,2022,10,22,6,295,11,False,3,89.642
180,20221022,2022-10-22 12:00:00,22,2022,10,22,6,295,12,False,3,82.592
181,20221022,2022-10-22 13:00:00,22,2022,10,22,6,295,13,False,3,75.557
182,20221022,2022-10-22 14:00:00,22,2022,10,22,6,295,14,False,3,71.212
183,20221022,2022-10-22 15:00:00,22,2022,10,22,6,295,15,False,3,70.711
184,20221022,2022-10-22 16:00:00,22,2022,10,22,6,295,16,False,3,82.561
185,20221022,2022-10-22 17:00:00,22,2022,10,22,6,295,17,False,3,101.254
186,20221022,2022-10-22 18:00:00,22,2022,10,22,6,295,18,False,4,59.487
187,20221022,2022-10-22 19:00:00,22,2022,10,22,6,295,19,False,4,66.89
188,20221022,2022-10-22 20:00:00,22,2022,10,22,6,295,20,False,4,68.831
189,20221022,2022-10-22 21:00:00,22,2022,10,22,6,295,21,False,4,72.492
190,20221022,2022-10-22 22:00:00,22,2022,10,22,6,295,22,False,4,76.907
191,20221022,2022-10-22 23:00:00,22,2022,10,22,6,295,23,False,4,78.97
192,20221023,2022-10-23 00:00:00,23,2022,10,23,7,296,0,False,4,79.845
193,20221023,2022-10-23 01:00:00,23,2022,10,23,7,296,1,False,4,81.997
194,20221023,2022-10-23 02:00:00,23,2022,10,23,7,296,2,False,4,84.33
195,20221023,2022-10-23 03:00:00,23,2022,10,23,7,296,3,False,4,83.556
196,20221023,2022-10-23 04:00:00,23,2022,10,23,7,296,4,False,4,84.29
197,20221023,2022-10-23 05:00:00,23,2022,10,23,7,296,5,False,4,86.946
198,20221023,2022-10-23 06:00:00,23,2022,10,23,7,296,6,False,4,90.677
199,20221023,2022-10-23 07:00:00,23,2022,10,23,7,296,7,False,4,86.312
200,20221023,2022-10-23 08:00:00,23,2022,10,23,7,296,8,False,3,153.454
201,20221023,2022-10-23 09:00:00,23,2022,10,23,7,296,9,False,3,127.246
202,20221023,2022-10-23 10:00:00,23,2022,10,23,7,296,10,False,3,103.728
203,20221023,2022-10-23 11:00:00,23,2022,10,23,7,296,11,False,3,78.178
204,20221023,2022-10-23 12:00:00,23,2022,10,23,7,296,12,False,3,68.035
205,20221023,2022-10-23 13:00:00,23,2022,10,23,7,296,13,False,3,61.758
206,20221023,2022-10-23 14:00:00,23,2022,10,23,7,296,14,False,3,61.789
207,20221023,2022-10-23 15:00:00,23,2022,10,23,7,296,15,False,3,63.057
208,20221023,2022-10-23 16:00:00,23,2022,10,23,7,296,16,False,3,69.85
209,20221023,2022-10-23 17:00:00,23,2022,10,23,7,296,17,False,3,92.209
210,20221023,2022-10-23 18:00:00,23,2022,10,23,7,296,18,False,4,52.618
211,20221023,2022-10-23 19:00:00,23,2022,10,23,7,296,19,False,4,62.283
212,20221023,2022-10-23 20:00:00,23,2022,10,23,7,296,20,False,4,71.255
213,20221023,2022-10-23 21:00:00,23,2022,10,23,7,296,21,False,4,76.164
214,20221023,2022-10-23 22:00:00,23,2022,10,23,7,296,22,False,4,77.984
215,20221023,2022-10-23 23:00:00,23,2022,10,23,7,296,23,False,4,81.132
216,20221024,2022-10-24 00:00:00,24,2022,10,24,1,297,0,False,2,100.715
217,20221024,2022-10-24 01:00:00,24,2022,10,24,1,297,1,False,2,101.232
218,20221024,2022-10-24 02:00:00,24,2022,10,24,1,297,2,False,2,100.323
219,20221024,2022-10-24 03:00:00,24,2022,10,24,1,297,3,False,2,105.865
220,20221024,2022-10-24 04:00:00,24,2022,10,24,1,297,4,False,2,107.114
221,20221024,2022-10-24 05:00:00,24,2022,10,24,1,297,5,False,2,107.247
222,20221024,2022-10-24 06:00:00,24,2022,10,24,1,297,6,False,2,105.4
223,20221024,2022-10-24 07:00:00,24,2022,10,24,1,297,7,False,2,104.949
224,20221024,2022-10-24 08:00:00,24,2022,10,24,1,297,8,False,1,483.625
225,20221024,2022-10-24 09:00:00,24,2022,10,24,1,297,9,False,1,403.999
226,20221024,2022-10-24 10:00:00,24,2022,10,24,1,297,10,False,1,314.699
227,20221024,2022-10-24 11:00:00,24,2022,10,24,1,297,11,False,1,257.911
228,20221024,2022-10-24 12:00:00,24,2022,10,24,1,297,12,False,1,213.048
229,20221024,2022-10-24 13:00:00,24,2022,10,24,1,297,13,False,1,135.751
230,20221024,2022-10-24 14:00:00,24,2022,10,24,1,297,14,False,1,134.153
231,20221024,2022-10-24 15:00:00,24,2022,10,24,1,297,15,False,1,87.383
232,20221024,2022-10-24 16:00:00,24,2022,10,24,1,297,16,False,1,187.504
233,20221024,2022-10-24 17:00:00,24,2022,10,24,1,297,17,False,1,275.486
234,20221024,2022-10-24 18:00:00,24,2022,10,24,1,297,18,False,2,79.412
235,20221024,2022-10-24 19:00:00,24,2022,10,24,1,297,19,False,2,94.05
236,20221024,2022-10-24 20:00:00,24,2022,10,24,1,297,20,False,2,100.324
237,20221024,2022-10-24 21:00:00,24,2022,10,24,1,297,21,False,2,103.456
238,20221024,2022-10-24 22:00:00,24,2022,10,24,1,297,22,False,2,106.988
239,20221024,2022-10-24 23:00:00,24,2022,10,24,1,297,23,False,2,106.634
240,20221025,2022-10-25 00:00:00,25,2022,10,25,2,298,0,False,2,107.816
241,20221025,2022-10-25 01:00:00,25,2022,10,25,2,298,1,False,2,110.55
242,20221025,2022-10-25 02:00:00,25,2022,10,25,2,298,2,False,2,110.291
243,20221025,2022-10-25 03:00:00,25,2022,10,25,2,298,3,False,2,111.185
244,20221025,2022-10-25 04:00:00,25,2022,10,25,2,298,4,False,2,109.663
245,20221025,2022-10-25 05:00:00,25,2022,10,25,2,298,5,False,2,114.311
246,20221025,2022-10-25 06:00:00,25,2022,10,25,2,298,6,False,2,110.587
247,20221025,2022-10-25 07:00:00,25,2022,10,25,2,298,7,False,2,111.304
248,20221025,2022-10-25 08:00:00,25,2022,10,25,2,298,8,False,1,527.516
249,20221025,2022-10-25 09:00:00,25,2022,10,25,2,298,9,False,1,384.812
250,20221025,2022-10-25 10:00:00,25,2022,10,25,2,298,10,False,1,291.075
251,20221025,2022-10-25 11:00:00,25,2022,10,25,2,298,11,False,1,210.448
252,20221025,2022-10-25 12:00:00,25,2022,10,25,2,298,12,False,1,170.076
253,20221025,2022-10-25 13:00:00,25,2022,10,25,2,298,13,False,1,160.802
254,20221025,2022-10-25 14:00:00,25,2022,10,25,2,298,14,False,1,159.483
255,20221025,2022-10-25 15:00:00,25,2022,10,25,2,298,15,False,1,169.796
256,20221025,2022-10-25 16:00:00,25,2022,10,25,2,298,16,False,1,198.976
257,20221025,2022-10-25 17:00:00,25,2022,10,25,2,298,17,False,1,236.431
258,20221025,2022-10-25 18:00:00,25,2022,10,25,2,298,18,False,2,79.568
259,20221025,2022-10-25 19:00:00,25,2022,10,25,2,298,19,False,2,84.726
260,20221025,2022-10-25 20:00:00,25,2022,10,25,2,298,20,False,2,86.861
261,20221025,2022-10-25 21:00:00,25,2022,10,25,2,298,21,False,2,89.033
262,20221025,2022-10-25 22:00:00,25,2022,10,25,2,298,22,False,2,89.469
263,20221025,2022-10-25 23:00:00,25,2022,10,25,2,298,23,False,2,93.237
264,20221026,2022-10-26 00:00:00,26,2022,10,26,3,299,0,False,2,93.673
265,20221026,2022-10-26 01:00:00,26,2022,10,26,3,299,1,False,2,95.52
266,20221026,2022-10-26 02:00:00,26,2022,10,26,3,299,2,False,2,98.313
267,20221026,2022-10-26 03:00:00,26,2022,10,26,3,299,3,False,2,103.013
268,20221026,2022-10-26 04:00:00,26,2022,10,26,3,299,4,False,2,107.232
269,20221026,2022-10-26 05:00:00,26,2022,10,26,3,299,5,False,2,111.082
270,20221026,2022-10-26 06:00:00,26,2022,10,26,3,299,6,False,2,114.843
271,20221026,2022-10-26 07:00:00,26,2022,10,26,3,299,7,False,2,118.116
272,20221026,2022-10-26 08:00:00,26,2022,10,26,3,299,8,False,1,516.483
273,20221026,2022-10-26 09:00:00,26,2022,10,26,3,299,9,False,1,355.991
274,20221026,2022-10-26 10:00:00,26,2022,10,26,3,299,10,False,1,233.674
275,20221026,2022-10-26 11:00:00,26,2022,10,26,3,299,11,False,1,146.012
276,20221026,2022-10-26 12:00:00,26,2022,10,26,3,299,12,False,1,161.122
277,20221026,2022-10-26 13:00:00,26,2022,10,26,3,299,13,False,1,122.64
278,20221026,2022-10-26 14:00:00,26,2022,10,26,3,299,14,False,1,146.012
279,20221026,2022-10-26 15:00:00,26,2022,10,26,3,299,15,False,1,156.844
280,20221026,2022-10-26 16:00:00,26,2022,10,26,3,299,16,False,1,190.302
281,20221026,2022-10-26 17:00:00,26,2022,10,26,3,299,17,False,1,274.886
282,20221026,2022-10-26 18:00:00,26,2022,10,26,3,299,18,False,2,75.696
283,20221026,2022-10-26 19:00:00,26,2022,10,26,3,299,19,False,2,84.895
284,20221026,2022-10-26 20:00:00,26,2022,10,26,3,299,20,False,2,91.065
285,20221026,2022-10-26 21:00:00,26,2022,10,26,3,299,21,False,2,96.193
286,20221026,2022-10-26 22:00:00,26,2022,10,26,3,299,22,False,2,101.779
287,20221026,2022-10-26 23:00:00,26,2022,10,26,3,299,23,False,2,104.764
288,20221027,2022-10-27 00:00:00,27,2022,10,27,4,300,0,False,2,106.39
289,20221027,2022-10-27 01:00:00,27,2022,10,27,4,300,1,False,2,109.456
290,20221027,2022-10-27 02:00:00,27,2022,10,27,4,300,2,False,2,113.587
291,20221027,2022-10-27 03:00:00,27,2022,10,27,4,300,3,False,2,115.914
292,20221027,2022-10-27 04:00:00,27,2022,10,27,4,300,4,False,2,119.202
293,20221027,2022-10-27 05:00:00,27,2022,10,27,4,300,5,False,2,121.574
294,20221027,2022-10-27 06:00:00,27,2022,10,27,4,300,6,False,2,125.446
295,20221027,2022-10-27 07:00:00,27,2022,10,27,4,300,7,False,2,127.264
296,20221027,2022-10-27 08:00:00,27,2022,10,27,4,300,8,False,1,572.166
297,20221027,2022-10-27 09:00:00,27,2022,10,27,4,300,9,False,1,414.272
298,20221027,2022-10-27 10:00:00,27,2022,10,27,4,300,10,False,1,276.006
299,20221027,2022-10-27 11:00:00,27,2022,10,27,4,300,11,False,1,235.393
300,20221027,2022-10-27 12:00:00,27,2022,10,27,4,300,12,False,1,146.544
301,20221027,2022-10-27 13:00:00,27,2022,10,27,4,300,13,False,1,171.807
302,20221027,2022-10-27 14:00:00,27,2022,10,27,4,300,14,False,1,177.563
303,20221027,2022-10-27 15:00:00,27,2022,10,27,4,300,15,False,1,191.314
304,20221027,2022-10-27 16:00:00,27,2022,10,27,4,300,16,False,1,221.001
305,20221027,2022-10-27 17:00:00,27,2022,10,27,4,300,17,False,1,286.319
306,20221027,2022-10-27 18:00:00,27,2022,10,27,4,300,18,False,2,75.445
307,20221027,2022-10-27 19:00:00,27,2022,10,27,4,300,19,False,2,82.368
308,20221027,2022-10-27 20:00:00,27,2022,10,27,4,300,20,False,2,88.228
309,20221027,2022-10-27 21:00:00,27,2022,10,27,4,300,21,False,2,88.626
310,20221027,2022-10-27 22:00:00,27,2022,10,27,4,300,22,False,2,87.304
311,20221027,2022-10-27 23:00:00,27,2022,10,27,4,300,23,False,2,91.959
312,20221028,2022-10-28 00:00:00,28,2022,10,28,5,301,0,False,2,92.21
313,20221028,2022-10-28 01:00:00,28,2022,10,28,5,301,1,False,2,92.388
314,20221028,2022-10-28 02:00:00,28,2022,10,28,5,301,2,False,2,92.602
315,20221028,2022-10-28 03:00:00,28,2022,10,28,5,301,3,False,2,91.701
316,20221028,2022-10-28 04:00:00,28,2022,10,28,5,301,4,False,2,91.021
317,20221028,2022-10-28 05:00:00,28,2022,10,28,5,301,5,False,2,89.565
318,20221028,2022-10-28 06:00:00,28,2022,10,28,5,301,6,False,2,90.008
319,20221028,2022-10-28 07:00:00,28,2022,10,28,5,301,7,False,2,89.506
320,20221028,2022-10-28 08:00:00,28,2022,10,28,5,301,8,False,1,421.227
321,20221028,2022-10-28 09:00:00,28,2022,10,28,5,301,9,False,1,391.648
322,20221028,2022-10-28 10:00:00,28,2022,10,28,5,301,10,False,1,336.578
323,20221028,2022-10-28 11:00:00,28,2022,10,28,5,301,11,False,1,326.264
324,20221028,2022-10-28 12:00:00,28,2022,10,28,5,301,12,False,1,330.781
325,20221028,2022-10-28 13:00:00,28,2022,10,28,5,301,13,False,1,350.688
326,20221028,2022-10-28 14:00:00,28,2022,10,28,5,301,14,False,1,378.35
327,20221028,2022-10-28 15:00:00,28,2022,10,28,5,301,15,False,1,385.704
328,20221028,2022-10-28 16:00:00,28,2022,10,28,5,301,16,False,1,371.994
329,20221028,2022-10-28 17:00:00,28,2022,10,28,5,301,17,False,1,389.822
330,20221028,2022-10-28 18:00:00,28,2022,10,28,5,301,18,False,2,88.715
331,20221028,2022-10-28 19:00:00,28,2022,10,28,5,301,19,False,2,92.107
